"DATE","TITLE","ACTIVITY"
"31297","Etobicoke Centre Federal NDP Riding Association","2015"
"31468","Etobicoke North Conservative Association","2015"
"31588","Etobicoke North Federal Liberal Association","2015"
"31996","Etobicoke North Federal Liberal Association","2015"
"31617","Etobicoke North Federal NDP Riding Association","2015"
"31569","Etobicoke--Lakeshore Conservative Association","2015"
"32424","Etobicoke--Lakeshore Federal Green Party Association","2015"
"31054","Etobicoke--Lakeshore Federal Liberal Association","2015"
"31995","Etobicoke--Lakeshore Federal Liberal Association","2015"
"31136","Etobicoke--Lakeshore Federal NDP Riding Association","2015"
"31203","Federal Liberal Association of Repentigny","2015"
"31163","Federal Liberal Association of Vaudreuil-Soulanges","2015"
"32224","Flamborough--Glanbrook Conservative Association","2015"
"31310","Flamborough--Glanbrook Federal Green Party Association","2015"
"32034","Flamborough--Glanbrook Federal Liberal Association","2015"
"32378","Flamborough--Glanbrook Federal NDP","2015"
"32251","Fleetwood--Port Kells Conservative Association","2015"
"31644","Fleetwood--Port Kells Conservative Association","2015"
"31871","Fleetwood--Port Kells Federal Green Party Association","2015"
"31968","Fleetwood--Port Kells Federal Liberal Association","2015"
"31171","Fleetwood--Port Kells Federal NDP Riding Association","2015"
"31574","Foothills Conservative Association","2015"
"32172","Foothills Federal Liberal Association","2015"
"31302","Foothills Federal NDP Riding Association","2015"
"32359","Foothills Green Party of Canada","2015"
"31059","Fort McMurray--Athabasca Federal Liberal Association","2015"
"31972","Fort McMurray--Cold Lake Conservative Association","2015"
"31872","Fort McMurray--Cold Lake Federal Green Party Association","2015"
"32174","Fort McMurray--Cold Lake Federal Liberal Association","2015"
"31300","Fort McMurray--Cold Lake Federal NDP Riding Association","2015"
"31010","Fredericton Federal Liberal Association","2015"
"31528","Fredericton Federal NDP Electoral District Association","2015"
"31826","Fredericton Green Party Association","2015"
"31476","Fundy Royal Conservative Association","2015"
"31049","Fundy Royal Federal Liberal Association","2015"
"31845","Fundy Royal Green Party Riding Association","2015"
"31639","Fundy Royal NDP Riding Association","2015"
"31460","Gaspésie--Les Îles-de-la-Madeleine Conservative Association","2015"
"32023","Gaspésie--Les Îles-de-la-Madeleine Federal Liberal Association","2015"
"31479","Gatineau Conservative Association","2015"
"32147","Gatineau Federal Liberal Association","2015"
"31469","Glengarry--Prescott--Russell Conservative Association","2015"
"31997","Glengarry--Prescott--Russell Federal Liberal Association","2015"
"31295","Glengarry--Prescott--Russell New Democratic Party Association","2015"
"31293","GPC Victoria EDA","2015"
"32286","Grande Prairie--Mackenzie Conservative Association","2015"
"32107","Grande Prairie--Mackenzie Federal Liberal Association","2015"
"31228","Grande Prairie--Mackenzie Federal NDP Riding Association","2015"
"31734","Green Party of Canada - Parry Sound--Muskoka","2015"
"31668","Green Party of Canada - Prince George--Peace River--Northern Rockies","2015"
"31267","Green Party of Canada Eglinton--Lawrence EDA","2015"
"32352","Green Party of Canada for Battle River--Crowfoot","2015"
"31527","Green Party of Canada Lac-Saint-Louis Electoral District Association","2015"
"31730","Green Party of Canada Medicine Hat--Cardston--Warner EDA","2015"
"31170","Green Party Ottawa--Orléans Association","2015"
"32279","Green Party Provencher Riding Association","2015"
"31523","Green Party Thunder Bay--Superior North","2015"
"31471","Guelph Conservative Association","2015"
"31312","Guelph EDA, GPC","2015"
"32321","Guelph Federal Liberal Association","2015"
"31282","Guelph New Democratic Party Federal Riding Association","2015"
"31796","Haldimand--Norfolk Christian Heritage Party","2015"
"31472","Haldimand--Norfolk Conservative Association","2015"
"32355","Haldimand--Norfolk Federal Green Party Association","2015"
"31999","Haldimand--Norfolk Federal Liberal Association","2015"
"31094","Haldimand--Norfolk Federal NDP Riding Association","2015"
"31609","Haliburton--Kawartha Lakes--Brock Conservative Association","2015"
"31870","Haliburton--Kawartha Lakes--Brock Federal Green Party Association","2015"
"32000","Haliburton--Kawartha Lakes--Brock Federal Liberal Association","2015"
"31056","Haliburton--Kawartha Lakes--Brock Federal Liberal Association","2015"
"31125","Haliburton--Kawartha Lakes--Brock Federal NDP Riding Association","2015"
"31427","Halifax Conservative Association","2015"
"32121","Halifax Federal Liberal Association","2015"
"31199","Halifax Federal NDP Riding Association","2015"
"34198","Halifax Federal NDP Riding Association","2016"
"31349","Halifax West Conservative Association","2015"
"31900","Halifax West Federal Green Party Association","2015"
"32122","Halifax West Federal Liberal Association","2015"
"31278","Halifax West Federal NDP Riding Association","2015"
"31551","Hamilton Centre Conservative Association","2015"
"31803","Hamilton Centre Federal Green Party Association","2015"
"32063","Hamilton Centre Federal Liberal Association","2015"
"31162","Hamilton Centre Federal NDP Riding Association","2015"
"31500","Hamilton East--Stoney Creek Conservative Association","2015"
"32001","Hamilton East--Stoney Creek Federal Liberal Association","2015"
"31260","Hamilton East--Stoney Creek Federal NDP Riding Association","2015"
"31615","Hamilton East--Stoney Creek Green Party of Canada EDA","2015"
"32377","Hamilton Federal Libertarian Association","2015"
"31433","Hamilton Mountain Conservative Association","2015"
"31848","Hamilton Mountain Federal Green Party Association","2015"
"32064","Hamilton Mountain Federal Liberal Association","2015"
"31069","Hamilton Mountain Federal NDP Riding Association","2015"
"31924","Hamilton West--Ancaster--Dundas Conservative Association","2015"
"31961","Hamilton West--Ancaster--Dundas Federal Liberal Association","2015"
"31073","Hamilton West--Ancaster--Dundas Federal NDP Riding Association","2015"
"32394","Hamilton West--Ancaster--Dundas Green Party Canada Electoral District Association","2015"
"32289","Hastings--Lennox and Addington Conservative Association","2015"
"32373","Hastings--Lennox and Addington Federal Green Party Association","2015"
"32046","Hastings--Lennox and Addington Federal Liberal Association","2015"
"32370","Hastings--Lennox and Addington New Democratic Party Federal Riding Association","2015"
"31459","Hochelaga Conservative Association","2015"
"32149","Hochelaga Federal Liberal Association","2015"
"31457","Honoré-Mercier Conservative Association","2015"
"32024","Honoré-Mercier Federal Liberal Association","2015"
"31559","Hull--Aylmer Conservative Association","2015"
"32392","Hull--Aylmer Federal Green Party Association","2015"
"32152","Hull--Aylmer Federal Liberal Association","2015"
"31256","Hull--Aylmer Federal NDP Riding Association","2015"
"32326","Humber River--Black Creek Federal Liberal Association","2015"
"31704","Humber River--Black Creek Federal NDP Riding Association","2015"
"31895","Humber--St. Barbe--Baie Verte Conservative Party of Canada District Association","2015"
"31488","Huron--Bruce Conservative Association","2015"
"32323","Huron--Bruce Federal Liberal Association","2015"
"31283","Huron--Bruce Federal NDP Riding Association","2015"
"31657","Jeanne-Le Ber Conservative Party Riding Association","2015"
"31191","Jeanne-Le Ber Federal Liberal Association","2015"
"31450","Joliette Conservative Association","2015"
"31005","Joliette Federal Liberal Association","2015"
"32153","Joliette Federal Liberal Association","2015"
"31686","Joliette Federal NDP Riding Association","2015"
"32219","Jonquière Conservative Association","2015"
"32026","Jonquière Federal Liberal Association","2015"
"31653","Kamloops--Thompson--Cariboo Conservative Association","2015"
"32185","Kamloops--Thompson--Cariboo Federal Liberal Association","2015"
"31165","Kamloops--Thompson--Cariboo Federal NDP Riding Association","2015"
"31925","Kanata--Carleton Conservative Association","2015"
"31329","Kanata--Carleton Federal Green Party Association","2015"
"32058","Kanata--Carleton Federal Liberal Association","2015"
"31139","Kanata--Carleton Federal NDP Riding Association","2015"
"34100","Kanata--Carleton Federal NDP Riding Association","2016"
"31606","Kelowna--Lake Country Conservative Association","2015"
"31272","Kelowna--Lake Country Federal Green Party Association","2015"
"31969","Kelowna--Lake Country Federal Liberal Association","2015"
"31205","Kelowna--Lake Country Federal NDP Riding Association","2015"
"31553","Kenora Conservative Association","2015"
"32002","Kenora Federal Liberal Association","2015"
"31071","Kenora Federal NDP Riding Association","2015"
"31377","Kildonan--St. Paul Conservative Association","2015"
"31015","Kildonan--St. Paul Federal Liberal Association","2015"
"31157","Kildonan--St. Paul Federal NDP Riding Association","2015"
"31539","Kings--Hants Conservative Association","2015"
"32306","Kings--Hants Federal Liberal Association","2015"
"31102","Kings--Hants Federal NDP Riding Association","2015"
"31818","Kings--Hants Green Party Association","2015"
"31435","Kingston and the Islands Conservative Association","2015"
"32003","Kingston and the Islands Federal Liberal Association","2015"
"31233","Kingston and the Islands NDP Federal Riding Association","2015"
"32226","King--Vaughan Conservative Association","2015"
"32391","King--Vaughan Federal Green Party Association","2015"
"32050","King--Vaughan Federal Liberal Association","2015"
"32372","King--Vaughan Federal NDP","2015"
"31613","Kitchener Centre Conservative Association","2015"
"31777","Kitchener Centre Federal Green Party Association","2015"
"32065","Kitchener Centre Federal Liberal Association","2015"
"31143","Kitchener Centre Federal NDP Riding Association","2015"
"32220","Kitchener South--Hespeler Conservative Association","2015"
"31908","Kitchener South--Hespeler Federal Green Party Association","2015"
"32040","Kitchener South--Hespeler Federal Liberal Association","2015"
"32228","Kitchener--Conestoga Conservative Association","2015"
"32066","Kitchener-Conestoga Federal Liberal Association","2015"
"31085","Kitchener--Conestoga Federal NDP Riding Association","2015"
"31627","Kootenay--Columbia Conservative Association","2015"
"31970","Kootenay--Columbia Federal Liberal Association","2015"
"31207","Kootenay--Columbia Federal NDP Riding Association","2015"
"31707","Kootenay--Columbia Greens Electoral District Association","2015"
"31441","La Pointe-de-l'Île Conservative Association","2015"
"32129","La Pointe-de-l'Île Federal Liberal Association","2015"
"32206","La Prairie Conservative Association","2015"
"32032","La Prairie Federal Liberal Association","2015"
"32368","La Prairie NDP Riding Association","2015"
"31659","Labrador Conservative Association","2015"
"31907","Labrador Federal Liberal Association","2015"
"31318","Labrador Federal NDP Riding Association","2015"
"32218","Lac-Saint-Jean Conservative Association","2015"
"31951","Lac-Saint-Jean Federal Liberal Association","2015"
"31444","Lac-Saint-Louis Conservative Association","2015"
"33919","Lac-Saint-Louis Conservative Association","2016"
"32157","Lac-Saint-Louis Federal Liberal Association","2015"
"31255","Lac-Saint-Louis Federal NDP Riding Association","2015"
"32244","Lakeland Conservative Association","2015"
"32109","Lakeland Federal Liberal Association","2015"
"31301","Lakeland Federal NDP Riding Association","2015"
"31440","Lambton--Kent--Middlesex Conservative Association","2015"
"31795","Lambton--Kent--Middlesex Federal Green Party Association","2015"
"31991","Lambton--Kent--Middlesex Federal Liberal Association","2015"
"31127","Lambton--Kent--Middlesex Federal NDP Riding Association","2015"
"31920","Lanark--Frontenac--Kingston Conservative Association","2015"
"32068","Lanark--Frontenac--Kingston Federal Liberal Association","2015"
"31074","Lanark--Frontenac--Kingston Federal NDP Riding Association","2015"
"31251","Lanark-Frontenac-Kingston Green Party Association","2015"
"31436","Lanark--Frontenac--Lennox and Addington Conservative Association","2015"
"31314","Langley--Aldergrove Federal Green Party Association","2015"
